      1        2         3       4       5     6     7    8    9    10    11   12  13   14    15    16    17   18    19    20
    Date      Time      Lat     Lon     Dep    ML    MC   N   Dmin  ehz   ehr  tag NSg  MwSg  fcSg  aicS  NPg  MwPg  fcPg  aicP
2014-02-27 21:48:10.52 40.595 -111.584 10.32  1.77  1.29  28   5.0  0.80  0.50  eq   9  2.14  8.69  -99.9   3  2.19  9.84 -115.5
2014-02-27 21:48:18.80 40.621 -111.577  6.30 -9.99  0.70   8   6.0  1.80  0.90  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-02-27 22:37:53.95 40.598 -111.585  9.35 -9.99  0.29  14   5.0  0.80  0.80  eq   1  1.61  3.61  -79.4   0  0.00  0.00    0.0
2014-02-28 19:46:33.19 40.526 -112.138 -2.00 -9.99  1.37   7   9.0  0.00  0.00  ex   3  1.51  5.99  -66.1   1  1.87  4.50  -56.6
2014-02-28 21:06:51.44 38.939 -112.899 -2.00 -9.99  1.09  12  41.0  0.00  0.00  ex   4  1.48  4.77  -52.8   1  2.12  1.45 -103.7
2014-03-01 14:07:14.40 40.724 -111.778 -2.00 -9.99  1.94   6   4.0  0.00  0.00  ex   1  1.77  1.07  -76.6   0  0.00  0.00    0.0
2014-03-03 21:21:04.91 36.937 -113.626 -2.00  1.66  1.93  13  35.0  0.00  0.00  ex   7  1.67  2.30  -78.0   0  0.00  0.00    0.0
2014-03-05 05:43:58.00 40.562 -111.259 14.50 -9.99 -9.99  13   9.0  1.00  0.50  eq   3  1.71 11.61 -111.9   0  0.00  0.00    0.0
2014-03-05 05:44:59.92 40.567 -111.255 13.56 -9.99  0.27  14  10.0  1.30  0.60  eq   2  1.53  2.99 -151.6   0  0.00  0.00    0.0
2014-03-05 05:45:29.43 40.557 -111.267 13.43  1.49  1.11  22   8.0  1.00  0.50  eq  12  2.05  5.59 -117.4   1  1.91  6.56 -130.9
2014-03-05 05:45:44.01 40.559 -111.269 12.55  1.75  1.55  18   9.0  0.90  0.50  eq   6  2.19  2.33 -108.7   0  0.00  0.00    0.0
2014-03-05 06:13:23.94 40.567 -111.257 13.33 -9.99  0.53  11  10.0  1.30  0.50  eq   2  1.62  2.38 -129.1   0  0.00  0.00    0.0
2014-03-05 10:03:26.93 37.155 -112.966 22.71 -9.99  0.72   7  26.0  1.80  0.50  eq   3  1.68 16.16 -122.5   0  0.00  0.00    0.0
2014-03-05 12:44:51.85 39.548 -111.947 13.11 -9.99  1.05   9  12.0  1.10  1.00  eq   8  2.40  3.73  -66.4   2  2.22  5.00 -114.0
2014-03-05 22:32:42.37 37.640 -113.355 -2.00  1.68  1.98   7  10.0  0.00  0.00  ex   6  1.77  1.96 -108.5   1  1.41 20.92  -85.8
2014-03-06 10:40:34.56 40.562 -111.261 13.49  1.38  1.34  22   9.0  0.70  0.50  eq  12  1.84  6.53 -103.7   5  2.19 10.64 -135.0
2014-03-06 12:17:14.65 40.567 -111.253 14.44 -9.99  0.48  11  12.0  1.30  0.50  eq   2  1.60  2.02 -108.4   0  0.00  0.00    0.0
2014-03-06 18:21:42.37 41.362 -112.025 -2.00 -9.99  1.53  12   8.0  0.00  0.00  ex   3  1.93  1.06 -123.9   1  4.04  0.05  -69.6
2014-03-07 09:41:15.48 41.419 -112.047 10.70 -9.99 -0.02  11   6.0  1.70  0.60  eq   2  1.49 10.73 -100.2   0  0.00  0.00    0.0
2014-03-07 19:46:30.27 40.517 -112.154 -2.00  1.36  2.54  14   9.0  0.00  0.00  ex  10  2.12  1.19 -132.2   2  2.32  1.01  -81.8
2014-03-08 13:08:34.16 39.236 -110.418 14.68  1.19  1.22  12  17.0  1.10  0.60  eq   6  1.99  9.13 -118.6   3  2.12 22.98 -116.8
2014-03-10 12:52:02.86 40.857 -111.635 12.38 -9.99  0.74  11  17.0  1.30  0.50  eq   2  1.77  5.05 -121.4   1  1.86 18.53 -127.7
2014-03-10 15:58:41.10 40.778 -110.980 10.14 -9.99  1.10  16  13.0  1.50  0.60  eq   5  2.59  1.44  -49.3   1  1.71 50.46 -136.9
2014-03-11 19:42:42.10 37.639 -113.376 -2.00  1.42  1.82   5  10.0  0.00  0.00  ex   4  1.13  6.24  -73.5   0  0.00  0.00    0.0
2014-03-11 21:17:33.47 37.385 -112.471 -2.00  2.23  2.91  15  16.0  0.00  0.00  ex   9  2.48  1.20 -106.4   8  2.62  0.89  -87.9
2014-03-11 21:39:22.17 40.526 -112.189 -2.00  1.68  1.82  21  12.0  0.00  0.00  ex   7  2.11  1.22 -120.7   5  1.90  3.32  -85.5
2014-03-12 18:20:32.30 39.236 -110.475 12.17  1.28  1.40  11  15.0  1.80  0.60  eq   5  2.03 12.36  -94.6   1  2.25 200.08  -20.5
2014-03-12 21:26:06.14 38.947 -112.907 -2.00  1.61  1.52   9  41.0  0.00  0.00  ex   5  2.27  1.23  -74.7   4  2.41  1.58  -58.8
2014-03-12 23:01:38.42 40.705 -111.404 -2.00 -9.99  1.43   6   6.0  0.00  0.00  ex   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-03-14 16:03:51.17 40.561 -111.269 14.02  3.20  3.33  42   9.0  0.30  0.30  eq  22  3.37  3.49 -180.0  22  3.41  5.53 -161.6
2014-03-14 16:09:46.13 40.563 -111.253 11.33 -9.99  0.46  12  13.0  1.80  0.50  eq   1  1.41  3.15 -122.5   0  0.00  0.00    0.0
2014-03-14 17:22:45.67 41.967 -112.385  6.07 -9.99  1.00  14   6.0  1.10  0.80  eq   2  1.82  4.59  -82.4   0  0.00  0.00    0.0
2014-03-14 18:17:14.06 40.559 -111.274 15.52 -9.99  0.64  10  12.0  1.40  0.90  eq   1  1.51  3.55 -133.5   0  0.00  0.00    0.0
2014-03-14 18:22:45.43 40.556 -111.269 13.54  1.63  1.40  24   8.0  0.60  0.40  eq  10  2.04  4.45 -100.0   5  2.12  9.22  -95.4
2014-03-15 00:22:38.55 40.562 -111.261 13.37 -9.99  0.61  15   9.0  1.10  0.50  eq   1  1.56  4.36 -138.8   0  0.00  0.00    0.0
2014-03-15 13:31:28.31 40.724 -111.790 -2.00  1.30  1.50  10   5.0  0.00  0.00  ex   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-03-16 00:55:50.10 40.565 -111.257 12.83 -9.99  0.68  13  10.0  1.30  0.50  eq   2  1.58  3.23 -130.9   0  0.00  0.00    0.0
2014-03-16 06:15:59.63 40.563 -111.278 11.63 -9.99  0.23  10  12.0  1.50  0.70  eq   1  1.40  6.09  -68.9   0  0.00  0.00    0.0
2014-03-16 07:44:24.41 38.759 -112.119  8.21  1.41  1.24  12   3.0  0.30  0.40  eq   7  2.08  6.43 -139.9   4  2.25  5.16  -93.4
2014-03-16 15:42:17.34 40.555 -111.269 11.92  1.42  1.34  23   8.0  0.90  0.50  eq   8  1.98  5.44  -94.0   2  2.01  6.24  -79.3
2014-03-16 17:08:14.46 41.089 -112.008 12.84  2.40  2.24  50   3.0  0.50  0.40  eq  19  2.54  4.61 -136.9  14  3.16  4.76 -118.0
2014-03-16 21:46:12.02 40.517 -112.162 -2.00  1.47  1.56   6   9.0  0.00  0.00  ex   7  1.63  3.54 -102.1   4  2.76  0.66  -87.8
2014-03-16 22:38:34.70 41.089 -112.010 11.80  1.75  1.05  31   8.0  0.90  0.30  eq   6  1.93  4.20  -99.7   1  1.75  6.68  -66.2
2014-03-18 01:59:57.12 41.668 -112.105  5.03 -9.99  0.87   7   7.0  1.80  1.40  eq   1  1.33  5.13 -123.3   1  3.88  0.07 -116.8
2014-03-19 18:56:55.83 40.828 -111.890 -2.00  1.10  1.72   6   4.0  0.00  0.00  ex   1  1.65  2.37  -92.9   0  0.00  0.00    0.0
2014-03-19 23:10:50.38 40.809 -111.901 -2.00  1.28  1.75  17   2.0  0.00  0.00  ex   6  1.66  2.30  -72.9   4  1.54  3.92  -60.2
2014-03-20 13:00:35.74 39.218 -110.898 17.53  1.91  1.85  21  20.0  0.90  0.40  eq   8  2.32  8.79 -130.9   7  2.22 28.69 -111.1
2014-03-20 17:33:28.54 38.286 -108.582 -2.00 -9.99  2.05   5  11.0  0.00  0.00  ex   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-03-21 23:11:23.92 40.481 -111.311 -2.00 -9.99  1.11   6   3.0  0.00  0.00  ex   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-03-22 01:28:55.12 40.554 -111.263 11.80 -9.99  0.39  12  13.0  1.30  0.80  eq   1  1.48  2.83 -134.3   0  0.00  0.00    0.0
2014-03-22 02:00:17.21 40.563 -111.260 12.89  1.01  0.92  17   9.0  1.20  0.40  eq   3  1.73  4.32 -129.0   0  0.00  0.00    0.0
2014-03-22 02:20:33.63 40.557 -111.268 13.57  1.38  1.30  24   8.0  0.70  0.40  eq  10  2.03  4.56 -108.6   2  2.02  9.64 -103.6
2014-03-22 06:58:35.17 40.560 -111.268 14.57  1.05  1.06  21   9.0  0.80  0.40  eq   3  1.64  9.09 -138.1   0  0.00  0.00    0.0
2014-03-22 19:31:45.30 40.519 -112.167 -2.00  1.38  1.64  13   7.0  0.00  0.00  ex   6  1.52  3.33 -100.6   4  1.56  6.56  -69.2
2014-03-22 20:55:43.58 40.568 -111.263 12.73  1.42  1.42  33  10.0  0.40  0.30  eq   8  2.16  3.09 -105.2   3  2.22  4.63 -123.3
2014-03-23 06:03:51.77 40.562 -111.263 13.32  1.28  1.45  18   9.0  1.10  0.50  eq  12  2.02  3.48 -107.4   5  2.34  2.54 -128.1
2014-03-23 13:11:31.93 40.979 -111.650  8.84  1.89  1.69  26   8.0  0.90  0.30  eq  15  2.41  3.16 -139.0   7  2.35  6.80 -124.0
2014-03-23 23:53:23.87 38.817 -111.536 13.85  1.80  1.46  14  11.0  1.20  0.40  eq  11  2.12  7.18 -109.3   4  2.27 26.12 -108.5
2014-03-24 21:14:34.32 38.962 -112.920 -2.00 -9.99  1.08   9  42.0  0.00  0.00  ex   2  1.21  9.27  -57.5   1  2.02  1.95 -103.5
2014-03-24 21:39:42.83 36.986 -111.415  7.88 -9.99  2.03  12  10.0  1.20  0.80  eq   5  2.16  7.17  -94.5   5  2.36 122.06  -62.8
2014-03-25 18:56:38.18 38.078 -109.149 -2.00 -9.99  1.83   5  18.0  0.00  0.00  ex   1  1.71  3.79  -64.1   0  0.00  0.00    0.0
2014-03-25 19:54:38.46 40.014 -111.807 -2.00  1.28  2.05   8   7.0  0.00  0.00  ex   3  1.54  6.85  -84.4   1  1.48 12.42  -57.2
2014-03-25 23:53:11.46 40.565 -111.255 12.80 -9.99  0.96  16  10.0  1.40  0.50  eq   3  1.88  3.32 -111.5   0  0.00  0.00    0.0
2014-03-28 10:41:38.92 37.080 -112.834 11.79  2.03  1.86  14   7.0  1.10  0.50  eq  12  2.34  6.93 -129.8   8  2.52 14.89 -115.2
2014-03-28 20:19:42.19 38.952 -112.933 -2.00 -9.99  1.36  16  40.0  0.00  0.00  ex   4  1.79  1.76  -47.8   3  2.14  2.01  -68.3
2014-03-29 11:37:55.39 37.529 -113.109 13.38 -9.99  1.05   7   8.0  1.70  0.70  eq   6  1.56  9.33 -117.9   0  0.00  0.00    0.0
2014-03-30 18:00:41.68 40.526 -112.167 -2.00  1.70  1.82   9   8.0  0.00  0.00  ex   6  1.90  2.34  -81.1   4  1.85  5.63  -67.7
2014-03-31 19:42:15.59 40.806 -111.925 -2.00  0.98  1.55   8   4.0  0.00  0.00  ex   1  1.60  2.59  -99.8   0  0.00  0.00    0.0
2014-03-31 23:56:28.04 40.453 -111.364  4.79 -9.99  0.54   8   6.0  1.50  0.40  eq   1  1.22  3.88 -127.8   0  0.00  0.00    0.0
2014-04-01 21:04:02.92 40.823 -111.881 -2.00  1.04  1.76  12   3.0  0.00  0.00  ex   2  1.82  0.78  -81.9   0  0.00  0.00    0.0
2014-04-02 12:46:13.92 39.263 -112.020 17.48 -9.99  0.92   7  18.0  1.30  1.10  eq   2  2.03 11.36 -137.0   1  2.07  5.21 -131.3
2014-04-02 16:10:45.44 38.278 -108.577 -2.00 -9.99  2.07   7  11.0  0.00  0.00  ex   3  2.38  1.40  -53.8   0  0.00  0.00    0.0
2014-04-02 23:37:54.06 40.510 -111.405 -2.00 -9.99  1.15   6   6.0  0.00  0.00  ex   1  1.49  1.99  -51.9   0  0.00  0.00    0.0
2014-04-03 19:09:28.02 38.144 -109.094 -2.00 -9.99  1.63   6  11.0  0.00  0.00  ex   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-04-04 12:28:46.35 40.856 -111.594 12.60 -9.99  0.95  20  14.0  1.00  0.50  eq   4  1.67  7.70 -119.2   1  1.79 10.04 -156.1
2014-04-04 18:07:51.74 40.470 -111.970 -2.00  1.11  1.87   8   2.0  0.00  0.00  ex   1  1.60 11.39  -76.8   1  0.91  9.49  -15.8
2014-04-04 18:14:24.78 38.292 -108.584 -2.00 -9.99  1.94   6  11.0  0.00  0.00  ex   2  2.43  0.48  -59.5   0  0.00  0.00    0.0
2014-04-04 18:35:45.38 40.525 -112.165 -2.00 -9.99  1.71   5   8.0  0.00  0.00  ex   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-04-05 14:17:07.93 40.565 -111.259 13.96 -9.99  0.70  10  10.0  1.30  0.60  eq   1  1.58  3.39 -150.8   0  0.00  0.00    0.0
2014-04-08 18:03:47.52 36.866 -112.418 19.29 -9.99  1.33  10  24.0  1.00  0.60  eq   4  2.10  2.28  -79.9   1  1.88 11.75 -123.0
2014-04-08 18:57:08.18 38.138 -109.111 -2.00 -9.99 -9.99   5  13.0  0.00  0.00  ex   3  2.27  0.91  -70.4   1  2.11  2.68  -35.1
2014-04-08 20:48:53.22 41.356 -111.998 -2.00  1.64  1.84  18   8.0  0.00  0.00  ex   5  1.85  2.86  -96.7   2  2.15  1.35 -104.4
2014-04-08 22:44:16.86 40.520 -111.374 -2.00 -9.99  1.17   7   4.0  0.00  0.00  ex   1  1.64  0.81 -109.2   0  0.00  0.00    0.0
2014-04-09 22:15:47.11 38.975 -112.932 -2.00 -9.99  1.56  10  43.0  0.00  0.00  ex   6  1.67  4.25  -98.7   4  1.77  4.71  -76.6
2014-04-10 21:08:08.40 40.514 -112.156 -2.00 -9.99  1.75   7   8.0  0.00  0.00  ex   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-04-11 07:51:39.23 41.664 -112.254 10.66 -9.99  0.30  10   8.0  1.10  0.70  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-04-11 20:24:59.50 38.956 -112.944 -2.00 -9.99  1.28   9  40.0  0.00  0.00  ex   2  2.00  0.88  -79.0   2  1.36 11.45  -35.5
2014-04-14 22:04:58.32 41.347 -112.015 -2.00  1.33  1.44  15   9.0  0.00  0.00  ex   4  1.85  1.16 -110.8   2  2.07  1.09  -54.5
2014-04-15 00:40:31.27 40.239 -111.894 -2.00  1.13  1.41   9  19.0  0.00  0.00  ex   3  1.57  1.35 -103.4   0  0.00  0.00    0.0
2014-04-15 18:50:30.79 37.135 -112.817 18.60  0.91  0.91   9  13.0  0.90  0.60  eq   3  1.54  7.92 -141.7   1  1.87 15.21 -108.5
2014-04-16 17:23:21.19 41.127 -112.899 -1.50  1.39  1.59   9  25.0  0.00  0.00  ex   2  1.63  7.29  -85.1   0  0.00  0.00    0.0
2014-04-17 21:05:04.61 40.520 -112.149 -2.00  1.20  1.39   8   9.0  0.00  0.00  ex   3  2.01  1.58  -79.8   2  1.81  4.12  -40.2
2014-04-19 09:41:00.65 40.584 -111.592  8.09  0.78  0.31  18   4.0  0.80  0.50  eq   2  1.60  3.53 -136.1   1  1.67 20.38 -110.8
2014-04-20 03:22:51.68 40.580 -112.216  7.36  3.23  3.25  60   6.0  0.30  0.20  eq  22  3.37  4.37 -151.4  22  3.48  6.71 -147.3
2014-04-21 18:34:31.03 41.140 -112.928 -1.50  1.46  1.38   9  26.0  0.00  0.00  ex   3  2.00  5.54  -92.2   0  0.00  0.00    0.0
2014-04-23 00:31:04.35 40.735 -111.626 10.89  1.45  1.57  22  11.0  1.40  0.50  eq   6  2.07  6.71  -98.7   4  2.14  4.49 -102.4
2014-04-23 22:12:43.10 40.520 -112.159 -2.00  1.26  1.41   8   8.0  0.00  0.00  ex   3  2.11  0.84  -88.1   2  1.58 10.87  -97.5
2014-04-24 04:36:39.22 37.959 -112.151  9.63 -9.99  0.31  11  10.0  0.80  0.50  eq   1  1.91  1.60  -35.5   0  0.00  0.00    0.0
2014-04-24 16:25:59.08 38.293 -108.584 -2.00 -9.99 -9.99   6  11.0  0.00  0.00  ex   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-04-24 18:59:48.39 38.163 -109.109 -2.00 -9.99  1.77   6  12.0  0.00  0.00  ex   1  1.68 15.44  -63.3   0  0.00  0.00    0.0
2014-04-24 20:35:58.68 40.394 -111.968 -2.00 -9.99  1.51   8   7.0  0.00  0.00  ex   2  2.34  0.39 -121.8   1  1.54  5.22  -50.4
2014-04-24 21:45:49.69 40.648 -109.524 -2.00  1.95  2.22   5   9.0  0.00  0.00  ex   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-04-24 23:01:30.22 38.464 -113.059 -2.00  1.46  1.55  16  19.0  0.00  0.00  ex   4  2.08  0.79 -118.4   8  1.93  5.00  -50.0
2014-04-25 09:41:02.91 36.868 -113.697 20.69  1.94  1.49  18  22.0  0.70  0.50  eq  10  2.28  7.23 -135.5   3  2.29 30.95 -143.5
2014-04-29 23:15:19.88 40.828 -111.880 -2.00 -9.99  1.41   6   4.0  0.00  0.00  ex   2  0.93  3.72  -34.9   0  0.00  0.00    0.0
2014-04-30 10:43:17.49 37.437 -113.134  7.62  1.23  0.85  10   9.0  1.10  0.40  eq   3  1.59  9.81 -147.8   0  0.00  0.00    0.0
2014-04-30 16:58:31.52 37.433 -113.139  8.69  2.11  1.97  21   9.0  0.50  0.30  eq   8  2.33 14.40 -152.2   3  2.23 16.89 -111.5
2014-04-30 17:54:12.07 41.140 -112.922 -1.50  1.17  1.40   9  26.0  0.00  0.00  ex   2  1.68  5.94  -79.8   0  0.00  0.00    0.0
2014-04-30 23:37:32.16 39.354 -111.913 15.08  1.56  1.18  14  19.0  0.90  0.80  eq  10  2.08  7.21 -120.1   1  2.30  7.04 -134.1
2014-05-01 14:30:58.10 39.624 -112.165 -2.00  2.24  2.39  27  27.0  0.00  0.00  ex  11  2.21  2.01 -106.1  12  2.42  2.48  -77.7
2014-05-01 14:42:28.20 40.521 -112.151 -2.00  1.17  1.28  10   9.0  0.00  0.00  ex   3  2.98  0.11  -81.7   1  1.64  8.10  -74.8
2014-05-01 18:18:59.66 37.588 -112.791 11.54 -9.99  1.55   9   6.0  1.50  1.80  eq   9  1.79  6.37  -96.0   0  0.00  0.00    0.0
2014-05-01 19:04:37.28 38.125 -109.129 -2.00 -9.99  1.96   7  14.0  0.00  0.00  ex   2  1.92  1.37  -88.1   1  2.04  3.76  -68.5
2014-05-01 20:32:59.91 40.542 -111.335 -2.00 -9.99  0.94   6   5.0  0.00  0.00  ex   2  2.71  0.23  -46.6   0  0.00  0.00    0.0
2014-05-02 00:14:17.87 39.288 -111.210 -3.27  1.63  1.84  24   1.0  1.00  0.30 mis   4  1.96  1.09 -130.1   4  1.94  5.16 -102.4
2014-05-02 19:02:50.13 38.146 -109.114 -2.00  1.44  1.90   6  13.0  0.00  0.00  ex   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-05-05 15:58:47.13 41.961 -112.292  6.30 -9.99  1.08  13   4.0  0.60  0.30  eq   2  1.92  3.82  -83.7   0  0.00  0.00    0.0
2014-05-05 17:56:47.14 41.136 -112.921 -1.50  1.72  1.51  17  26.0  0.00  0.00  ex   3  1.91  7.36  -80.5   1  1.67  3.80 -104.7
2014-05-05 18:08:22.17 41.667 -112.097  5.85 -9.99  0.86  13   7.0  1.30  0.50  eq   3  1.87  5.54 -121.2   0  0.00  0.00    0.0
2014-05-06 19:06:47.31 36.996 -113.609 -2.00  1.71  2.15   6  33.0  0.00  0.00  ex   5  2.14  1.79  -69.5   2  2.29  5.96  -52.4
2014-05-06 20:50:08.63 37.376 -112.436 -2.00  2.07  2.42   8  13.0  0.00  0.00  ex   2  2.56  1.38 -101.1   0  0.00  0.00    0.0
2014-05-07 17:06:42.27 37.004 -113.561 -2.00  1.40  1.78   6  28.0  0.00  0.00  ex   5  1.99  1.12 -120.1   1  2.02  6.84  -38.9
2014-05-07 19:57:55.85 40.538 -111.328 -2.00 -9.99  0.97   6   4.0  0.00  0.00  ex   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-05-08 15:56:09.73 40.470 -111.871 -2.00  1.35  1.63  11   7.0  0.00  0.00  ex   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-05-08 20:17:32.72 40.540 -111.324 -2.00 -9.99  1.16   7   4.0  0.00  0.00  ex   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-05-08 22:01:16.34 38.947 -112.906 -2.00  1.73  1.57  11  41.0  0.00  0.00  ex   2  2.63  0.38 -107.9   7  2.17  3.06  -69.1
2014-05-09 19:46:55.28 38.469 -113.061 -2.00 -9.99  1.77   6  19.0  0.00  0.00  ex   3  2.04  1.18  -92.2   2  1.97  4.55  -53.6
2014-05-10 19:21:31.98 37.134 -112.782 16.30  0.86  1.16   6  13.0  1.50  0.60  eq   2  1.43  8.76 -111.5   0  0.00  0.00    0.0
2014-05-10 19:47:12.84 40.505 -112.181 -2.00  1.31  1.28  10   6.0  0.00  0.00  ex   4  1.61  6.18 -101.7   4  1.55  3.67  -78.9
2014-05-11 13:26:55.11 41.954 -112.304  6.98 -9.99  0.78   7   3.0  1.10  0.80  eq   1  1.65 13.84 -114.1   0  0.00  0.00    0.0
2014-05-12 17:51:59.04 41.145 -112.924 -1.50  1.87  1.85  20  26.0  0.00  0.00  ex   5  1.98  5.52  -90.9   7  2.29  5.09  -73.9
2014-05-13 10:44:05.32 37.764 -113.004 10.11  1.58  1.47  21   8.0  0.90  0.40  eq  11  2.03 13.64 -139.0   4  2.12 13.57 -133.3
2014-05-13 17:41:18.17 41.140 -112.914 -1.50  1.71  1.56  21  26.0  0.00  0.00  ex   4  1.88  5.70 -101.4   3  2.02  8.79 -100.1
2014-05-13 19:55:32.71 40.517 -111.371 -2.00 -9.99  0.66   8   3.0  0.00  0.00  ex   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-05-13 22:43:19.10 37.631 -113.378 -2.00  1.15  1.47   6   9.0  0.00  0.00  ex   3  1.70  2.79  -54.0   0  0.00  0.00    0.0
2014-05-14 19:03:08.86 37.953 -109.085 -2.00  1.44  1.74   6  24.0  0.00  0.00  ex   1  1.82  3.18  -55.5   1  2.07  6.08  -36.7
2014-05-15 11:54:57.77 41.569 -111.696  9.34  1.11  0.90  14  12.0  1.60  0.40  eq   3  1.97  7.21 -102.6   0  0.00  0.00    0.0
2014-05-15 17:13:12.67 40.464 -111.866 -2.00  1.29  1.61   9   7.0  0.00  0.00  ex   1  1.79  1.82 -128.9   1  2.10  4.54  -72.6
2014-05-15 20:51:16.37 39.546 -112.192 -2.00  1.68  1.59  17  19.0  0.00  0.00  ex   5  1.95  1.49  -63.8   3  1.91  9.27  -70.7
2014-05-16 14:25:18.63 39.410 -111.907 14.87  1.40  1.19  12  13.0  0.80  0.90  eq   4  1.92  4.41  -89.4   3  2.64  2.41 -110.8
2014-05-16 19:05:11.33 38.125 -109.104 -2.00  1.50  1.93   8  12.0  0.00  0.00  ex   2  1.92  3.62  -93.0   1  2.13  7.41  -71.1
2014-05-17 11:13:11.46 36.941 -113.632 16.30  1.64  1.40  18  12.0  0.70  0.80  eq  12  2.06  9.69 -130.9   6  2.12 19.31 -118.7
2014-05-17 18:11:47.05 39.185 -110.878 17.04  1.72  1.63  22  23.0  0.80  0.60  eq   7  2.12  8.53 -120.0   4  2.18 18.10  -91.4
2014-05-19 18:28:06.55 41.144 -112.918 -1.50  1.77  1.62  10  27.0  0.00  0.00  ex   4  2.01  6.70  -87.0   2  1.90 10.90 -102.9
2014-05-19 19:58:37.33 41.135 -112.913 -1.50  1.61  1.69  16  26.0  0.00  0.00  ex   5  2.01  4.37 -105.4   4  2.19  3.43  -99.3
2014-05-20 18:55:59.47 40.836 -111.894 -2.00  1.03  1.40   7   4.0  0.00  0.00  ex   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-05-20 19:45:46.95 40.529 -112.168 -2.00  1.50  1.52  11   7.0  0.00  0.00  ex   6  1.84  1.43  -99.8   5  2.04  1.84  -79.5
2014-05-20 22:04:05.82 38.946 -112.922 -2.00  1.61  1.29   9  40.0  0.00  0.00  ex   1  1.63  1.69  -94.8   1  2.24  1.28  -90.1
2014-05-22 00:35:26.94 40.821 -111.892 -2.00  1.24  1.66  14   3.0  0.00  0.00  ex   3  2.08  0.70  -38.8   0  0.00  0.00    0.0
2014-05-22 17:18:30.35 36.975 -113.588 -2.00  1.36  1.49   8  31.0  0.00  0.00  ex   2  1.57  4.87  -78.6   0  0.00  0.00    0.0
2014-05-23 16:03:07.03 38.154 -109.127 -2.00  1.41  1.86   5  19.0  0.00  0.00  ex   1  2.12  0.91  -98.9   1  2.01  7.12  -58.6
2014-05-23 18:27:51.34 36.935 -112.309 23.24  1.79  1.88  10  23.0  1.30  0.70  eq   5  2.13 19.17 -111.1   3  2.12 12.63 -103.5
2014-05-25 01:04:39.04 37.681 -113.010 14.61 -9.99  0.00   9  12.0  1.00  0.50  eq   1  1.58 53.71 -109.8   0  0.00  0.00    0.0
2014-05-26 09:32:53.90 37.459 -113.836 -0.16  1.91  2.07  16   2.0  0.30  0.40  eq  11  2.23  4.84 -137.7   9  2.12 10.92 -112.1
2014-05-26 14:40:52.62 37.459 -113.839 -0.19  1.63  1.54  17   2.0  0.30  0.40  eq   9  2.03  6.90 -130.3   5  2.06  8.22 -112.2
2014-05-27 07:28:55.50 37.453 -113.851  2.90  1.41  1.45  13   1.0  0.90  1.00  eq   8  2.00 18.22 -133.7   3  1.87 11.46 -118.8
2014-05-27 20:15:35.64 40.488 -111.553  7.45  0.59  0.57  15   9.0  1.20  0.40  eq   0  0.00  0.00    0.0   0  0.00  0.00    0.0
2014-05-27 20:48:35.39 40.482 -111.547  8.77  1.33  1.03  26   8.0  0.70  0.30  eq   5  1.86  4.45  -91.4   1  2.08  3.93 -123.3
2014-05-28 23:41:55.53 40.642 -109.433 -2.00  1.52  2.20   8  14.0  0.00  0.00  ex   5  1.90  1.84 -102.4   3  2.10  1.71  -76.5
2014-05-29 14:38:34.70 37.405 -113.028 18.76  1.39  0.84  11  10.0  1.00  0.40  eq   4  1.65  8.78 -100.8   1  2.10 13.82 -161.4
2014-05-29 17:15:53.71 40.502 -112.174 -2.00  1.70  1.56   8   7.0  0.00  0.00  ex   4  2.85  0.20 -126.9   4  1.49  6.33  -66.6
2014-05-29 18:51:11.21 36.815 -111.591 24.13  2.39  2.24  12  15.0  0.60  0.50  eq  15  2.68  5.83 -140.9   9  2.79 10.32 -136.8
2014-05-29 19:55:59.57 38.115 -109.126 -2.00  1.45  1.88   6  14.0  0.00  0.00  ex   1  1.90  3.52  -68.0   0  0.00  0.00    0.0
2014-05-29 23:08:58.13 40.816 -111.904 -2.00  1.52  1.75  13   3.0  0.00  0.00  ex   3  2.22  0.64 -131.6   1  1.12 13.75  -69.1
2014-05-30 16:35:53.18 38.285 -108.581 -2.00 -9.99  2.19   6  11.0  0.00  0.00  ex   2  2.60  0.60  -58.1   1  1.77 14.22  -43.1
2014-05-30 17:43:30.28 37.039 -113.544 -2.00  1.39  1.72   9   6.0  0.00  0.00  ex   3  1.70  4.81  -78.9   0  0.00  0.00    0.0
